File,Algorithm,P,n_vertices,max_cap,t0,t1,t2,t3,t4
Dinic_p_0.2_nVertices_2600_maxValue_80.txt,Dinic,0.2,2600,80,0.6035,0.243999,1.5405,1.0295,0.4205
MPM_p_0.2_nVertices_2600_maxValue_130.txt,MPM,0.2,2600,130,0.792002,0.738499,0.811,0.8425,1.424
EK_p_0.2_nVertices_2600_maxValue_130.txt,EK,0.2,2600,130,0,0,0,0,0
Dinic_p_0.2_nVertices_2600_maxValue_130.txt,Dinic,0.2,2600,130,0.600002,0.8455,0.925001,1.0245,0.378001
MPM_p_0.2_nVertices_2600_maxValue_210.txt,MPM,0.2,2600,210,0.785,0.532501,1.0,1.03,1.2655
EK_p_0.2_nVertices_2600_maxValue_210.txt,EK,0.2,2600,210,0,0,0,0,0
Dinic_p_0.2_nVertices_2600_maxValue_210.txt,Dinic,0.2,2600,210,0.1955,0.591,0.4115,0.529501,0.389001
MPM_p_0.2_nVertices_2600_maxValue_340.txt,MPM,0.2,2600,340,0.816,0.619502,1.173,1.762,1.3885
EK_p_0.2_nVertices_2600_maxValue_340.txt,EK,0.2,2600,340,0,0,0,0,0
Dinic_p_0.2_nVertices_2600_maxValue_340.txt,Dinic,0.2,2600,340,0.242997,0.4865,0.503999,0.9025,0.792
MPM_p_0.2_nVertices_2600_maxValue_500.txt,MPM,0.2,2600,500,1.069,1.1755,1.0355,0.764501,0.766001
EK_p_0.2_nVertices_2600_maxValue_500.txt,EK,0.2,2600,500,0,0,0,0,0
Dinic_p_0.2_nVertices_2600_maxValue_500.txt,Dinic,0.2,2600,500,0.6165,0.1895,0.455501,0.6775,0.583001
MPM_p_0.2_nVertices_2900_maxValue_10.txt,MPM,0.2,2900,10,0.948502,0.957999,0.851998,1.246,1.288
EK_p_0.2_nVertices_2900_maxValue_10.txt,EK,0.2,2900,10,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_10.txt,Dinic,0.2,2900,10,0.650498,0.383498,0.448001,0.8925,0.722001
MPM_p_0.2_nVertices_2900_maxValue_20.txt,MPM,0.2,2900,20,0.6505,1.2165,1.321,1.2645,1.327
EK_p_0.2_nVertices_2900_maxValue_20.txt,EK,0.2,2900,20,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_20.txt,Dinic,0.2,2900,20,0.500994,0.729001,0.919499,0.7185,0.349
MPM_p_0.2_nVertices_2900_maxValue_30.txt,MPM,0.2,2900,30,1.419,1.1825,1.8665,1.6645,1.3785
EK_p_0.2_nVertices_2900_maxValue_30.txt,EK,0.2,2900,30,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_30.txt,Dinic,0.2,2900,30,1.6145,0.517,0.248999,0.851501,0.807003
MPM_p_0.2_nVertices_2900_maxValue_50.txt,MPM,0.2,2900,50,1.1745,1.3385,1.194,1.383,2.053
EK_p_0.2_nVertices_2900_maxValue_50.txt,EK,0.2,2900,50,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_50.txt,Dinic,0.2,2900,50,0.532998,0.884002,0.784001,1.3205,1.6725
MPM_p_0.2_nVertices_2900_maxValue_80.txt,MPM,0.2,2900,80,0.786004,0.747498,1.0775,1.1095,1.306
EK_p_0.2_nVertices_2900_maxValue_80.txt,EK,0.2,2900,80,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_80.txt,Dinic,0.2,2900,80,0.6705,1.608,1.208,0.131,1.29
MPM_p_0.2_nVertices_2900_maxValue_130.txt,MPM,0.2,2900,130,1.1815,0.8655,1.317,1.311,0.776501
EK_p_0.2_nVertices_2900_maxValue_130.txt,EK,0.2,2900,130,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_130.txt,Dinic,0.2,2900,130,1.327,1.2475,1.6425,0.372,0.3135
MPM_p_0.2_nVertices_2900_maxValue_210.txt,MPM,0.2,2900,210,1.9465,1.004,0.861002,2.337,0.717002
EK_p_0.2_nVertices_2900_maxValue_210.txt,EK,0.2,2900,210,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_210.txt,Dinic,0.2,2900,210,0.849499,0.445,0.750499,1.6245,1.2415
MPM_p_0.2_nVertices_2900_maxValue_340.txt,MPM,0.2,2900,340,1.2065,0.923,1.409,2.3605,0.662499
EK_p_0.2_nVertices_2900_maxValue_340.txt,EK,0.2,2900,340,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_340.txt,Dinic,0.2,2900,340,0.499498,1.478,1.1595,0.696497,0.5535
MPM_p_0.2_nVertices_2900_maxValue_500.txt,MPM,0.2,2900,500,1.3805,1.455,1.325,1.5105,0.643499
EK_p_0.2_nVertices_2900_maxValue_500.txt,EK,0.2,2900,500,0,0,0,0,0
Dinic_p_0.2_nVertices_2900_maxValue_500.txt,Dinic,0.2,2900,500,0.955001,0.964,1.3165,0.879501,0.964997
MPM_p_0.2_nVertices_3200_maxValue_10.txt,MPM,0.2,3200,10,1.0805,1.004,1.543,0.918502,1.348
EK_p_0.2_nVertices_3200_maxValue_10.txt,EK,0.2,3200,10,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_10.txt,Dinic,0.2,3200,10,0.995499,0.582497,1.1785,0.167499,0.828
MPM_p_0.2_nVertices_3200_maxValue_20.txt,MPM,0.2,3200,20,1.7325,1.8535,1.349,2.0655,1.3605
EK_p_0.2_nVertices_3200_maxValue_20.txt,EK,0.2,3200,20,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_20.txt,Dinic,0.2,3200,20,0.8675,1.7865,1.202,1.234,1.4055
MPM_p_0.2_nVertices_3200_maxValue_30.txt,MPM,0.2,3200,30,1.082,1.4,1.1215,1.5455,1.533
EK_p_0.2_nVertices_3200_maxValue_30.txt,EK,0.2,3200,30,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_30.txt,Dinic,0.2,3200,30,1.53849,1.6185,0.881498,1.181,0.997
MPM_p_0.2_nVertices_3200_maxValue_50.txt,MPM,0.2,3200,50,1.319,0.918001,0.7855,2.185,1.8485
EK_p_0.2_nVertices_3200_maxValue_50.txt,EK,0.2,3200,50,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_50.txt,Dinic,0.2,3200,50,1.868,1.4025,0.985496,0.416,0.218001
MPM_p_0.2_nVertices_3200_maxValue_80.txt,MPM,0.2,3200,80,1.8905,1.249,1.237,1.4985,1.9655
EK_p_0.2_nVertices_3200_maxValue_80.txt,EK,0.2,3200,80,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_80.txt,Dinic,0.2,3200,80,1.7615,1.1275,0.929498,1.0825,1.7095
MPM_p_0.2_nVertices_3200_maxValue_130.txt,MPM,0.2,3200,130,1.1985,1.145,1.7615,1.54,1.276
EK_p_0.2_nVertices_3200_maxValue_130.txt,EK,0.2,3200,130,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_130.txt,Dinic,0.2,3200,130,1.116,0.781999,1.014,1.0135,0.443501
MPM_p_0.2_nVertices_3200_maxValue_210.txt,MPM,0.2,3200,210,0.900002,1.545,0.9765,0.981498,2.6995
EK_p_0.2_nVertices_3200_maxValue_210.txt,EK,0.2,3200,210,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_210.txt,Dinic,0.2,3200,210,1.108,1.257,0.422001,0.991001,0.975501
MPM_p_0.2_nVertices_3200_maxValue_340.txt,MPM,0.2,3200,340,1.742,1.367,2.0795,1.9325,1.9345
EK_p_0.2_nVertices_3200_maxValue_340.txt,EK,0.2,3200,340,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_340.txt,Dinic,0.2,3200,340,0.491499,1.211,0.721,1.1185,0.743003
MPM_p_0.2_nVertices_3200_maxValue_500.txt,MPM,0.2,3200,500,1.9005,1.524,2.0915,1.8045,0.891999
EK_p_0.2_nVertices_3200_maxValue_500.txt,EK,0.2,3200,500,0,0,0,0,0
Dinic_p_0.2_nVertices_3200_maxValue_500.txt,Dinic,0.2,3200,500,0.899501,1.0115,1.618,0.6145,0.341
MPM_p_0.2_nVertices_3500_maxValue_10.txt,MPM,0.2,3500,10,1.3175,2.059,2.1035,1.8185,1.0625
EK_p_0.2_nVertices_3500_maxValue_10.txt,EK,0.2,3500,10,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_10.txt,Dinic,0.2,3500,10,1.3525,0.424499,1.04,1.191,0.698002
MPM_p_0.2_nVertices_3500_maxValue_20.txt,MPM,0.2,3500,20,1.627,1.55199,1.913,2.054,2.3635
EK_p_0.2_nVertices_3500_maxValue_20.txt,EK,0.2,3500,20,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_20.txt,Dinic,0.2,3500,20,1.8675,1.485,1.399,1.683,1.286
MPM_p_0.2_nVertices_3500_maxValue_30.txt,MPM,0.2,3500,30,1.3695,2.0015,2.634,2.4105,1.999
EK_p_0.2_nVertices_3500_maxValue_30.txt,EK,0.2,3500,30,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_30.txt,Dinic,0.2,3500,30,0.6565,1.9955,1.0345,1.865,1.9725
MPM_p_0.2_nVertices_3500_maxValue_50.txt,MPM,0.2,3500,50,1.544,2.624,1.699,1.707,1.2565
EK_p_0.2_nVertices_3500_maxValue_50.txt,EK,0.2,3500,50,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_50.txt,Dinic,0.2,3500,50,0.9665,1.0925,2.28,0.845,0.607
MPM_p_0.2_nVertices_3500_maxValue_80.txt,MPM,0.2,3500,80,2.1025,1.4005,1.7635,1.096,1.9415
EK_p_0.2_nVertices_3500_maxValue_80.txt,EK,0.2,3500,80,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_80.txt,Dinic,0.2,3500,80,2.2045,1.1065,0.919499,1.9125,1.7885
MPM_p_0.2_nVertices_3500_maxValue_130.txt,MPM,0.2,3500,130,1.153,2.0095,1.4585,2.16099,1.1295
EK_p_0.2_nVertices_3500_maxValue_130.txt,EK,0.2,3500,130,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_130.txt,Dinic,0.2,3500,130,1.9405,1.5165,0.886501,2.07,1.667
MPM_p_0.2_nVertices_3500_maxValue_210.txt,MPM,0.2,3500,210,0.955001,2.1655,2.282,1.244,1.4325
EK_p_0.2_nVertices_3500_maxValue_210.txt,EK,0.2,3500,210,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_210.txt,Dinic,0.2,3500,210,0.351497,0.8145,0.528,1.1515,1.9935
MPM_p_0.2_nVertices_3500_maxValue_340.txt,MPM,0.2,3500,340,2.029,2.4005,1.761,1.994,1.6555
EK_p_0.2_nVertices_3500_maxValue_340.txt,EK,0.2,3500,340,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_340.txt,Dinic,0.2,3500,340,1.4495,2.394,1.744,1.0605,2.5865
MPM_p_0.2_nVertices_3500_maxValue_500.txt,MPM,0.2,3500,500,1.7205,2.459,2.4985,3.3935,1.5665
EK_p_0.2_nVertices_3500_maxValue_500.txt,EK,0.2,3500,500,0,0,0,0,0
Dinic_p_0.2_nVertices_3500_maxValue_500.txt,Dinic,0.2,3500,500,1.465,1.3965,0.2885,0.631501,0.204
MPM_p_0.2_nVertices_4000_maxValue_10.txt,MPM,0.2,4000,10,2.7655,3.5895,2.2055,2.367,1.644
EK_p_0.2_nVertices_4000_maxValue_10.txt,EK,0.2,4000,10,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_10.txt,Dinic,0.2,4000,10,1.4075,1.045,0.462999,1.5465,1.607
MPM_p_0.2_nVertices_4000_maxValue_20.txt,MPM,0.2,4000,20,3.229,2.587,2.7425,2.394,2.1435
EK_p_0.2_nVertices_4000_maxValue_20.txt,EK,0.2,4000,20,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_20.txt,Dinic,0.2,4000,20,1.3615,2.6225,3.4445,2.628,0.769001
MPM_p_0.2_nVertices_4000_maxValue_30.txt,MPM,0.2,4000,30,1.8625,3.1325,2.7225,2.662,3.1995
EK_p_0.2_nVertices_4000_maxValue_30.txt,EK,0.2,4000,30,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_30.txt,Dinic,0.2,4000,30,3.323,1.574,0.929001,1.0405,1.7755
MPM_p_0.2_nVertices_4000_maxValue_50.txt,MPM,0.2,4000,50,3.6,4.046,2.2405,3.066,2.6615
EK_p_0.2_nVertices_4000_maxValue_50.txt,EK,0.2,4000,50,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_50.txt,Dinic,0.2,4000,50,3.7415,0.245501,1.184,2.4735,2.453
MPM_p_0.2_nVertices_4000_maxValue_80.txt,MPM,0.2,4000,80,2.592,1.919,1.7245,3.6875,2.6645
EK_p_0.2_nVertices_4000_maxValue_80.txt,EK,0.2,4000,80,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_80.txt,Dinic,0.2,4000,80,3.4175,1.5765,1.2035,1.361,3.3575
MPM_p_0.2_nVertices_4000_maxValue_130.txt,MPM,0.2,4000,130,4.088,2.544,3.495,2.922,2.186
EK_p_0.2_nVertices_4000_maxValue_130.txt,EK,0.2,4000,130,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_130.txt,Dinic,0.2,4000,130,1.835,0.794498,1.948,0.992,1.2815
MPM_p_0.2_nVertices_4000_maxValue_210.txt,MPM,0.2,4000,210,2.1695,2.6415,3.024,2.506,2.135
EK_p_0.2_nVertices_4000_maxValue_210.txt,EK,0.2,4000,210,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_210.txt,Dinic,0.2,4000,210,2.4915,1.565,1.415,2.738,1.0605
MPM_p_0.2_nVertices_4000_maxValue_340.txt,MPM,0.2,4000,340,1.9045,3.172,3.0335,1.539,2.584
EK_p_0.2_nVertices_4000_maxValue_340.txt,EK,0.2,4000,340,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_340.txt,Dinic,0.2,4000,340,1.462,1.912,1.284,1.444,1.6775
MPM_p_0.2_nVertices_4000_maxValue_500.txt,MPM,0.2,4000,500,2.25549,1.6445,2.5145,3.817,1.9095
EK_p_0.2_nVertices_4000_maxValue_500.txt,EK,0.2,4000,500,0,0,0,0,0
Dinic_p_0.2_nVertices_4000_maxValue_500.txt,Dinic,0.2,4000,500,1.5975,1.1415,1.516,1.828,0.754499
MPM_p_0.2_nVertices_4500_maxValue_10.txt,MPM,0.2,4500,10,2.865,3.4015,2.2535,1.728,2.12
EK_p_0.2_nVertices_4500_maxValue_10.txt,EK,0.2,4500,10,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_10.txt,Dinic,0.2,4500,10,1.973,2.418,3.559,0.7895,1.024
MPM_p_0.2_nVertices_4500_maxValue_20.txt,MPM,0.2,4500,20,3.433,3.5315,3.835,2.994,3.533
EK_p_0.2_nVertices_4500_maxValue_20.txt,EK,0.2,4500,20,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_20.txt,Dinic,0.2,4500,20,1.2685,2.7385,1.6765,2.1125,2.2225
MPM_p_0.2_nVertices_4500_maxValue_30.txt,MPM,0.2,4500,30,2.098,2.1365,3.4315,3.157,2.393
EK_p_0.2_nVertices_4500_maxValue_30.txt,EK,0.2,4500,30,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_30.txt,Dinic,0.2,4500,30,1.651,2.4075,2.283,4.698,1.7935
MPM_p_0.2_nVertices_4500_maxValue_50.txt,MPM,0.2,4500,50,4.299,3.5325,3.0385,4.0805,3.0395
EK_p_0.2_nVertices_4500_maxValue_50.txt,EK,0.2,4500,50,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_50.txt,Dinic,0.2,4500,50,4.3425,3.548,2.8085,3.3425,1.0715
MPM_p_0.2_nVertices_4500_maxValue_80.txt,MPM,0.2,4500,80,3.2315,2.789,5.9795,2.4665,2.9255
EK_p_0.2_nVertices_4500_maxValue_80.txt,EK,0.2,4500,80,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_80.txt,Dinic,0.2,4500,80,0.587997,2.339,2.1085,2.633,1.1235
MPM_p_0.2_nVertices_4500_maxValue_130.txt,MPM,0.2,4500,130,5.004,3.599,3.7755,2.5225,3.567
EK_p_0.2_nVertices_4500_maxValue_130.txt,EK,0.2,4500,130,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_130.txt,Dinic,0.2,4500,130,4.996,3.337,1.044,1.071,4.1535
MPM_p_0.2_nVertices_4500_maxValue_210.txt,MPM,0.2,4500,210,4.0345,2.904,2.2295,4.056,4.108
EK_p_0.2_nVertices_4500_maxValue_210.txt,EK,0.2,4500,210,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_210.txt,Dinic,0.2,4500,210,0.557501,3.512,2.045,0.9915,1.4105
MPM_p_0.2_nVertices_4500_maxValue_340.txt,MPM,0.2,4500,340,2.1,3.8605,3.705,2.2605,4.292
EK_p_0.2_nVertices_4500_maxValue_340.txt,EK,0.2,4500,340,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_340.txt,Dinic,0.2,4500,340,3.1845,1.519,2.9795,1.988,2.4925
MPM_p_0.2_nVertices_4500_maxValue_500.txt,MPM,0.2,4500,500,5.4515,2.8035,3.9105,2.268,2.115
EK_p_0.2_nVertices_4500_maxValue_500.txt,EK,0.2,4500,500,0,0,0,0,0
Dinic_p_0.2_nVertices_4500_maxValue_500.txt,Dinic,0.2,4500,500,4.5405,3.08,2.951,3.135,1.9805
MPM_p_0.2_nVertices_5000_maxValue_10.txt,MPM,0.2,5000,10,4.411,3.559,4.3605,3.131,3.2755
EK_p_0.2_nVertices_5000_maxValue_10.txt,EK,0.2,5000,10,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_10.txt,Dinic,0.2,5000,10,3.348,0.550501,2.0925,0.670502,1.815
MPM_p_0.2_nVertices_5000_maxValue_20.txt,MPM,0.2,5000,20,2.697,6.0285,5.971,2.419,4.387
EK_p_0.2_nVertices_5000_maxValue_20.txt,EK,0.2,5000,20,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_20.txt,Dinic,0.2,5000,20,4.3005,0.428501,2.2765,1.188,1.509
MPM_p_0.2_nVertices_5000_maxValue_30.txt,MPM,0.2,5000,30,5.0985,4.762,3.8855,5.6085,5.1885
EK_p_0.2_nVertices_5000_maxValue_30.txt,EK,0.2,5000,30,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_30.txt,Dinic,0.2,5000,30,3.2995,1.054,0.969999,1.942,2.6955
MPM_p_0.2_nVertices_5000_maxValue_50.txt,MPM,0.2,5000,50,4.8165,3.7165,3.571,4.231,4.08102
EK_p_0.2_nVertices_5000_maxValue_50.txt,EK,0.2,5000,50,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_50.txt,Dinic,0.2,5000,50,2.9765,4.8685,0.8855,3.724,3.592
MPM_p_0.2_nVertices_5000_maxValue_80.txt,MPM,0.2,5000,80,3.393,5.717,6.1035,2.95899,3.627
EK_p_0.2_nVertices_5000_maxValue_80.txt,EK,0.2,5000,80,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_80.txt,Dinic,0.2,5000,80,3.8725,4.2845,4.0025,2.6615,5.0455
MPM_p_0.2_nVertices_5000_maxValue_130.txt,MPM,0.2,5000,130,7.069,3.3945,4.3015,4.321,3.359
EK_p_0.2_nVertices_5000_maxValue_130.txt,EK,0.2,5000,130,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_130.txt,Dinic,0.2,5000,130,6.3595,2.1295,5.0165,1.0735,2.2535
MPM_p_0.2_nVertices_5000_maxValue_210.txt,MPM,0.2,5000,210,9.299,2.079,4.86,4.996,4.639
EK_p_0.2_nVertices_5000_maxValue_210.txt,EK,0.2,5000,210,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_210.txt,Dinic,0.2,5000,210,3.002,5.4245,1.5915,4.358,3.779
MPM_p_0.2_nVertices_5000_maxValue_340.txt,MPM,0.2,5000,340,2.8455,4.982,4.4305,3.4225,7.293
EK_p_0.2_nVertices_5000_maxValue_340.txt,EK,0.2,5000,340,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_340.txt,Dinic,0.2,5000,340,3.691,2.256,3.7885,2.864,4.9315
MPM_p_0.2_nVertices_5000_maxValue_500.txt,MPM,0.2,5000,500,5.5625,3.5765,5.947,4.2,5.5775
EK_p_0.2_nVertices_5000_maxValue_500.txt,EK,0.2,5000,500,0,0,0,0,0
Dinic_p_0.2_nVertices_5000_maxValue_500.txt,Dinic,0.2,5000,500,3.1985,0.805499,0.7365,1.7725,4.2585
MPM_p_0.2_nVertices_5500_maxValue_10.txt,MPM,0.2,5500,10,5.8505,5.1655,3.984,6.349,5.037
EK_p_0.2_nVertices_5500_maxValue_10.txt,EK,0.2,5500,10,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_10.txt,Dinic,0.2,5500,10,2.9015,3.3095,5.029,1.2535,1.267
MPM_p_0.2_nVertices_5500_maxValue_20.txt,MPM,0.2,5500,20,3.48,5.7495,7.8965,5.4075,5.678
EK_p_0.2_nVertices_5500_maxValue_20.txt,EK,0.2,5500,20,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_20.txt,Dinic,0.2,5500,20,1.746,4.4535,3.097,4.725,3.767
MPM_p_0.2_nVertices_5500_maxValue_30.txt,MPM,0.2,5500,30,4.629,4.3915,4.0825,6.763,10.454
EK_p_0.2_nVertices_5500_maxValue_30.txt,EK,0.2,5500,30,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_30.txt,Dinic,0.2,5500,30,2.0485,0.757,3.5135,2.3335,1.454
MPM_p_0.2_nVertices_5500_maxValue_50.txt,MPM,0.2,5500,50,6.7865,7.399,6.6735,5.7715,6.3375
EK_p_0.2_nVertices_5500_maxValue_50.txt,EK,0.2,5500,50,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_50.txt,Dinic,0.2,5500,50,1.288,3.2555,5.9465,4.692,1.7755
MPM_p_0.2_nVertices_5500_maxValue_80.txt,MPM,0.2,5500,80,3.488,4.517,5.2515,5.751,5.0285
EK_p_0.2_nVertices_5500_maxValue_80.txt,EK,0.2,5500,80,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_80.txt,Dinic,0.2,5500,80,1.134,5.11,5.94,5.9035,2.9175
MPM_p_0.2_nVertices_5500_maxValue_130.txt,MPM,0.2,5500,130,4.8115,4.812,5.3245,8.0585,3.3105
EK_p_0.2_nVertices_5500_maxValue_130.txt,EK,0.2,5500,130,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_130.txt,Dinic,0.2,5500,130,6.5895,4.119,2.7775,1.53,1.6015
MPM_p_0.2_nVertices_5500_maxValue_210.txt,MPM,0.2,5500,210,6.3105,9.5755,7.9395,4.3705,8.192
EK_p_0.2_nVertices_5500_maxValue_210.txt,EK,0.2,5500,210,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_210.txt,Dinic,0.2,5500,210,8.192,7.0315,1.999,3.6005,1.7315
MPM_p_0.2_nVertices_5500_maxValue_340.txt,MPM,0.2,5500,340,4.2675,6.79,3.4655,8.0255,7.518
EK_p_0.2_nVertices_5500_maxValue_340.txt,EK,0.2,5500,340,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_340.txt,Dinic,0.2,5500,340,2.166,2.452,4.5525,4.4565,3.174
MPM_p_0.2_nVertices_5500_maxValue_500.txt,MPM,0.2,5500,500,6.651,1.575,5.4805,5.9235,6.1365
EK_p_0.2_nVertices_5500_maxValue_500.txt,EK,0.2,5500,500,0,0,0,0,0
Dinic_p_0.2_nVertices_5500_maxValue_500.txt,Dinic,0.2,5500,500,6.302,2.6685,4.8235,5.901,2.3055
MPM_p_0.25_nVertices_100_maxValue_10.txt,MPM,0.25,100,10,0.0005,0.0,0.0,0.0,0.0005
EK_p_0.25_nVertices_100_maxValue_10.txt,EK,0.25,100,10,0.0005,0.0005,0.0005,0.0005,0.0
Dinic_p_0.25_nVertices_100_maxValue_10.txt,Dinic,0.25,100,10,0.0,0.0,0.0,0.0,0.0
MPM_p_0.25_nVertices_100_maxValue_20.txt,MPM,0.25,100,20,0.000501,0.0,0.000501,0.0005,0.0005
EK_p_0.25_nVertices_100_maxValue_20.txt,EK,0.25,100,20,0.000501,0.0,0.0,0.0005,0.0005
Dinic_p_0.25_nVertices_100_maxValue_20.txt,Dinic,0.25,100,20,0.0005,0.0,0.0,0.0005,0.0
MPM_p_0.25_nVertices_100_maxValue_30.txt,MPM,0.25,100,30,0.0,0.0005,0.0005,0.0,0.0005
EK_p_0.25_nVertices_100_maxValue_30.txt,EK,0.25,100,30,0.0,0.0,0.000501,0.0005,0.0005
Dinic_p_0.25_nVertices_100_maxValue_30.txt,Dinic,0.25,100,30,0.0,0.0,0.0,0.0,0.0
MPM_p_0.25_nVertices_100_maxValue_50.txt,MPM,0.25,100,50,0.0005,0.0005,0.0005,0.0,0.0
EK_p_0.25_nVertices_100_maxValue_50.txt,EK,0.25,100,50,0.0005,0.0,0.0005,0.0005,0.0005
Dinic_p_0.25_nVertices_100_maxValue_50.txt,Dinic,0.25,100,50,0.000499,0.0,0.0,0.0,0.0
MPM_p_0.25_nVertices_100_maxValue_80.txt,MPM,0.25,100,80,0.0005,0.0005,0.0005,0.0005,0.000501
EK_p_0.25_nVertices_100_maxValue_80.txt,EK,0.25,100,80,0.0,0.0,0.0005,0.0005,0.0005
Dinic_p_0.25_nVertices_100_maxValue_80.txt,Dinic,0.25,100,80,0.0,0.000501,0.0,0.0005,0.0005
MPM_p_0.25_nVertices_100_maxValue_130.txt,MPM,0.25,100,130,0.0005,0.0005,0.000501,0.0,0.000501
EK_p_0.25_nVertices_100_maxValue_130.txt,EK,0.25,100,130,0.000502,0.0005,0.0005,0.0005,0.0005
Dinic_p_0.25_nVertices_100_maxValue_130.txt,Dinic,0.25,100,130,0.0,0.0,0.0005,0.0,0.0
MPM_p_0.25_nVertices_100_maxValue_210.txt,MPM,0.25,100,210,0.0005,0.0,0.0005,0.0,0.0005
EK_p_0.25_nVertices_100_maxValue_210.txt,EK,0.25,100,210,0.0005,0.0005,0.0,0.0,0.0
Dinic_p_0.25_nVertices_100_maxValue_210.txt,Dinic,0.25,100,210,0.0,0.0,0.0,0.0,0.0
MPM_p_0.25_nVertices_100_maxValue_340.txt,MPM,0.25,100,340,0.000501,0.0005,0.0005,0.0,0.000501
EK_p_0.25_nVertices_100_maxValue_340.txt,EK,0.25,100,340,0.0005,0.0005,0.0005,0.0,0.0005
Dinic_p_0.25_nVertices_100_maxValue_340.txt,Dinic,0.25,100,340,0.0005,0.0,0.0,0.000502,0.0
MPM_p_0.25_nVertices_100_maxValue_500.txt,MPM,0.25,100,500,0.000499,0.0,0.0005,0.0005,0.0005
EK_p_0.25_nVertices_100_maxValue_500.txt,EK,0.25,100,500,0.0,0.000499,0.0,0.0,0.000498
Dinic_p_0.25_nVertices_100_maxValue_500.txt,Dinic,0.25,100,500,0.0,0.000499,0.0,0.0,0.0005
MPM_p_0.25_nVertices_150_maxValue_10.txt,MPM,0.25,150,10,0.0005,0.001,0.001002,0.000499,0.001
EK_p_0.25_nVertices_150_maxValue_10.txt,EK,0.25,150,10,0.0005,0.001,0.001,0.001,0.001
Dinic_p_0.25_nVertices_150_maxValue_10.txt,Dinic,0.25,150,10,0.0,0.0,0.0,0.0005,0.0005
